
order_id,order_date,customer,product,category,quantity,price
3121,2024-11-03,Ana,Cadeira,Móveis,3,2289.71
3122,2024-01-11,Lucas,Monitor,Eletrônicos,2,3356.45
3123,2023-03-30,João,Cadeira,Móveis,3,4391.52
3124,2024-10-15,Carlos,Monitor,Eletrônicos,3,868.18
3125,2023-07-22,Pedro,Teclado,Eletrônicos,2,4471.68
3126,2023-11-30,Maria,Mouse,Eletrônicos,4,1980.69
3127,2023-08-10,João,Mesa,Móveis,1,4226.79
3128,2023-02-10,Juliana,Monitor,Eletrônicos,4,2587.11
3129,2024-12-08,Ana,Monitor,Eletrônicos,1,4317.93
3130,2023-03-09,Lucas,Cadeira,Móveis,2,3330.98
3131,2024-05-28,Fernanda,Mesa,Móveis,4,2568.14
3132,2024-09-28,Ana,Headset,Eletrônicos,4,1597.07
3133,2024-09-13,Fernanda,Monitor,Eletrônicos,1,4846.1
3134,2024-08-20,Lucas,Teclado,Eletrônicos,1,4014.44
3135,2024-09-23,Fernanda,Notebook,Eletrônicos,1,1936.88
3136,2023-05-07,Lucas,Monitor,Eletrônicos,1,875.28
3137,2023-09-12,João,Cadeira,Móveis,3,3908.7
3138,2024-11-25,Maria,Headset,Eletrônicos,2,4950.22
3139,2023-01-16,Pedro,Teclado,Eletrônicos,1,1430.93
3140,2024-04-21,Maria,Mesa,Móveis,4,4583.52
3141,2023-03-03,Juliana,Monitor,Eletrônicos,4,670.58
3142,2024-03-07,Juliana,Teclado,Eletrônicos,4,4763.42
3143,2024-10-31,Carlos,Teclado,Eletrônicos,1,3739.43
3144,2023-09-25,Maria,Headset,Eletrônicos,2,1765.65
3145,2023-02-04,Lucas,Teclado,Eletrônicos,3,1557.93
3146,2024-07-29,Lucas,Teclado,Eletrônicos,1,3235.01
3147,2024-05-08,Carlos,Headset,Eletrônicos,1,2987.86
3148,2024-07-15,Ana,Headset,Eletrônicos,3,4598.74
3149,2024-04-13,Lucas,Headset,Eletrônicos,2,3842.9
3150,2024-10-22,Carlos,Teclado,Eletrônicos,1,2724.81
3151,2023-11-21,Lucas,Teclado,Eletrônicos,4,4641.45
3152,2023-10-31,Pedro,Mouse,Eletrônicos,4,2984.02
3153,2023-10-03,Lucas,Mesa,Móveis,1,4255.94
3154,2024-11-14,João,Notebook,Eletrônicos,2,4212.67
3155,2023-07-20,Carlos,Mesa,Móveis,4,4600.01
3156,2024-03-20,Fernanda,Cadeira,Móveis,4,384.63
3157,2023-11-20,Juliana,Cadeira,Móveis,3,2939.91
3158,2023-02-04,Maria,Headset,Eletrônicos,2,2368.54
3159,2024-04-26,Carlos,Mesa,Móveis,1,2478.18
3160,2024-12-28,Ana,Teclado,Eletrônicos,3,2326.56
3161,2024-04-24,Lucas,Mouse,Eletrônicos,3,4195.46
3162,2023-03-06,Carlos,Notebook,Eletrônicos,3,1626.24
3163,2023-01-08,Pedro,Monitor,Eletrônicos,2,2340.62
3164,2023-10-28,Carlos,Monitor,Eletrônicos,2,1043.38
3165,2023-12-09,Pedro,Teclado,Eletrônicos,2,1296.0
3166,2024-03-06,Juliana,Mesa,Móveis,1,3319.08
3167,2024-02-28,Juliana,Monitor,Eletrônicos,2,628.83
3168,2023-11-28,Lucas,Mesa,Móveis,3,979.72
3169,2024-03-13,Maria,Mouse,Eletrônicos,4,2663.77
3170,2024-08-10,Lucas,Mouse,Eletrônicos,1,266.68
3171,2023-06-23,Ana,Headset,Eletrônicos,1,678.29
3172,2024-07-12,João,Mesa,Móveis,1,4323.6
3173,2024-06-10,Maria,Headset,Eletrônicos,3,4238.43
3174,2024-10-20,Maria,Teclado,Eletrônicos,2,1771.49
3175,2023-01-26,Juliana,Headset,Eletrônicos,3,1772.56
3176,2024-08-27,João,Teclado,Eletrônicos,4,4685.75
3177,2024-02-10,Carlos,Teclado,Eletrônicos,2,177.91
3178,2023-08-20,Lucas,Monitor,Eletrônicos,4,2922.46
3179,2024-06-16,Carlos,Notebook,Eletrônicos,1,3007.08
3180,2024-07-03,Carlos,Notebook,Eletrônicos,1,3950.04
3181,2024-05-19,Lucas,Teclado,Eletrônicos,3,4761.17
3182,2024-10-30,Ana,Mesa,Móveis,2,1811.35
3183,2023-06-28,Maria,Mouse,Eletrônicos,1,2217.28
3184,2023-05-12,Pedro,Headset,Eletrônicos,3,3372.93
3185,2024-03-30,João,Cadeira,Móveis,4,4837.99
3186,2023-12-14,Maria,Mouse,Eletrônicos,3,4459.42
3187,2024-06-23,Carlos,Mouse,Eletrônicos,2,3351.91
3188,2024-02-10,João,Cadeira,Móveis,2,4290.78
3189,2023-03-17,Pedro,Teclado,Eletrônicos,2,471.76
3190,2024-08-01,Maria,Mouse,Eletrônicos,1,1916.78
3191,2024-05-06,Maria,Cadeira,Móveis,3,114.81
3192,2023-07-13,Ana,Headset,Eletrônicos,4,928.49
3193,2023-06-11,Maria,Monitor,Eletrônicos,2,3170.94
3194,2023-12-13,Maria,Mesa,Móveis,3,4433.53
3195,2023-12-27,Pedro,Mesa,Móveis,1,3182.26
3196,2024-08-06,Pedro,Mesa,Móveis,4,3337.48
3197,2023-03-28,João,Teclado,Eletrônicos,4,563.92
3198,2023-09-19,Carlos,Mouse,Eletrônicos,4,3341.06
3199,2023-08-02,Pedro,Mouse,Eletrônicos,1,2299.02
3200,2024-10-26,João,Notebook,Eletrônicos,2,3274.63
3201,2024-12-22,Maria,Mesa,Móveis,1,1664.56
3202,2024-07-26,Juliana,Teclado,Eletrônicos,4,2928.36
3203,2023-09-19,João,Cadeira,Móveis,3,2149.14
3204,2024-12-30,Juliana,Teclado,Eletrônicos,4,2815.25
3205,2023-10-10,João,Mouse,Eletrônicos,3,778.09
3206,2024-10-09,João,Headset,Eletrônicos,1,2009.33
3207,2024-04-11,Juliana,Headset,Eletrônicos,1,1902.68
3208,2024-01-15,Lucas,Headset,Eletrônicos,1,3695.15
3209,2023-12-28,João,Mesa,Móveis,3,3546.73
3210,2024-03-24,Juliana,Notebook,Eletrônicos,1,4548.85
3211,2024-03-16,Pedro,Monitor,Eletrônicos,2,3178.68
3212,2023-04-03,Fernanda,Teclado,Eletrônicos,4,1607.01
3213,2024-09-12,Fernanda,Notebook,Eletrônicos,2,3926.96
3214,2024-02-28,Fernanda,Headset,Eletrônicos,3,2510.14
3215,2023-05-22,Fernanda,Mouse,Eletrônicos,1,1007.79
3216,2023-10-18,Lucas,Cadeira,Móveis,4,3749.69
3217,2024-03-07,Carlos,Teclado,Eletrônicos,1,706.03
3218,2024-11-19,Juliana,Monitor,Eletrônicos,1,931.86
3219,2024-10-14,João,Mouse,Eletrônicos,4,3805.84
3220,2024-12-01,Ana,Mesa,Móveis,4,3862.22
3221,2023-02-18,Fernanda,Teclado,Eletrônicos,2,3964.37
3222,2023-10-29,Maria,Notebook,Eletrônicos,2,1501.96
3223,2023-07-09,Fernanda,Headset,Eletrônicos,2,4339.61
3224,2023-05-16,Fernanda,Teclado,Eletrônicos,2,3627.21
3225,2024-07-08,Maria,Mouse,Eletrônicos,2,4178.14
3226,2024-02-08,Lucas,Mouse,Eletrônicos,3,3557.6
3227,2024-08-24,Maria,Headset,Eletrônicos,3,2919.0
3228,2023-12-07,Maria,Notebook,Eletrônicos,1,591.5
3229,2024-12-04,Lucas,Monitor,Eletrônicos,1,3569.13
3230,2023-11-14,Maria,Mouse,Eletrônicos,2,3467.78
3231,2024-09-09,João,Teclado,Eletrônicos,1,1596.83
3232,2023-12-29,Fernanda,Headset,Eletrônicos,3,3692.31
3233,2024-01-17,Carlos,Monitor,Eletrônicos,3,2774.75
3234,2023-08-21,Lucas,Notebook,Eletrônicos,1,2819.06
3235,2023-12-10,Ana,Mouse,Eletrônicos,2,1869.64
3236,2024-07-02,Lucas,Headset,Eletrônicos,3,628.09
3237,2024-07-06,Pedro,Mouse,Eletrônicos,4,1123.8
3238,2024-06-12,Ana,Teclado,Eletrônicos,4,3855.72
3239,2024-07-24,Pedro,Mouse,Eletrônicos,1,1393.64
3240,2023-07-02,Juliana,Headset,Eletrônicos,2,61.15
3241,2023-02-10,Juliana,Teclado,Eletrônicos,1,4985.24
3242,2024-07-04,Lucas,Mesa,Móveis,2,1092.88
3243,2024-02-01,Pedro,Headset,Eletrônicos,2,3294.15
3244,2024-12-04,Ana,Monitor,Eletrônicos,4,4638.26
3245,2024-05-08,João,Teclado,Eletrônicos,3,3018.58
3246,2024-10-20,Lucas,Cadeira,Móveis,3,4005.2
3247,2023-11-29,Lucas,Mouse,Eletrônicos,1,4883.04
3248,2023-05-07,Maria,Mesa,Móveis,1,4308.8
3249,2024-07-11,Lucas,Monitor,Eletrônicos,2,2811.63
3250,2024-07-10,Fernanda,Notebook,Eletrônicos,3,1850.33
3251,2023-01-01,Juliana,Cadeira,Móveis,2,2438.2
3252,2023-06-17,Fernanda,Notebook,Eletrônicos,4,4217.04
3253,2024-09-11,Lucas,Headset,Eletrônicos,4,4274.11
3254,2023-01-19,Juliana,Cadeira,Móveis,2,4236.98
3255,2023-11-28,Juliana,Mesa,Móveis,2,3006.26
3256,2024-08-06,João,Monitor,Eletrônicos,2,2410.93
3257,2024-03-31,Maria,Mesa,Móveis,2,1591.12
3258,2023-04-19,Carlos,Mesa,Móveis,2,66.64
3259,2023-09-25,Pedro,Cadeira,Móveis,4,3834.2
3260,2024-03-20,Ana,Teclado,Eletrônicos,4,1421.14
3261,2023-08-28,Carlos,Monitor,Eletrônicos,4,1681.91
3262,2023-10-28,Maria,Notebook,Eletrônicos,1,4225.23
3263,2024-08-24,Fernanda,Teclado,Eletrônicos,4,308.64
3264,2023-04-13,Fernanda,Teclado,Eletrônicos,3,4641.72
3265,2023-09-07,Fernanda,Mouse,Eletrônicos,3,56.74
3266,2024-03-28,João,Headset,Eletrônicos,2,4698.89
3267,2024-06-03,Juliana,Notebook,Eletrônicos,4,2301.05
3268,2023-06-02,Fernanda,Cadeira,Móveis,2,555.51
3269,2023-06-23,Ana,Headset,Eletrônicos,2,3387.1
3270,2023-12-09,Pedro,Mouse,Eletrônicos,3,4484.49
3271,2024-10-31,Lucas,Mouse,Eletrônicos,3,2218.46
3272,2024-03-06,Lucas,Headset,Eletrônicos,2,3472.22
3273,2024-12-27,Carlos,Mesa,Móveis,3,4897.85
3274,2024-11-19,Pedro,Cadeira,Móveis,2,1241.47
3275,2024-11-17,Maria,Teclado,Eletrônicos,2,4111.22
3276,2024-10-19,Pedro,Monitor,Eletrônicos,2,1511.42
3277,2023-11-20,João,Teclado,Eletrônicos,1,2160.37
3278,2024-11-03,Carlos,Teclado,Eletrônicos,3,1444.74
3279,2024-09-30,Carlos,Mesa,Móveis,3,2257.76
3280,2024-02-24,João,Teclado,Eletrônicos,4,75.19
3281,2024-08-16,Pedro,Notebook,Eletrônicos,3,1552.02
3282,2024-04-29,Fernanda,Teclado,Eletrônicos,4,2254.21
3283,2024-10-20,João,Teclado,Eletrônicos,2,3179.59
3284,2024-02-16,Fernanda,Notebook,Eletrônicos,1,3204.94
3285,2023-03-25,Ana,Mesa,Móveis,2,2939.74
3286,2023-04-23,João,Mouse,Eletrônicos,2,1500.51
3287,2023-11-28,Fernanda,Cadeira,Móveis,2,4739.65
3288,2024-01-13,Pedro,Mesa,Móveis,4,1990.25
3289,2024-10-16,Fernanda,Teclado,Eletrônicos,1,1123.63
3290,2023-02-10,João,Mouse,Eletrônicos,2,2794.84
3291,2023-04-15,Maria,Cadeira,Móveis,4,3757.2
3292,2023-07-21,Lucas,Cadeira,Móveis,2,110.56
3293,2024-03-25,João,Cadeira,Móveis,1,1417.9
3294,2023-09-23,Lucas,Notebook,Eletrônicos,2,4133.64
3295,2023-07-29,João,Notebook,Eletrônicos,2,2559.75
3296,2024-07-16,Pedro,Mouse,Eletrônicos,3,2072.02
3297,2023-04-28,Ana,Teclado,Eletrônicos,4,4657.96
3298,2024-12-13,Ana,Headset,Eletrônicos,1,493.2
3299,2024-01-12,Lucas,Mouse,Eletrônicos,4,3097.07
3300,2024-07-04,Juliana,Teclado,Eletrônicos,3,1743.83
3301,2024-06-23,Juliana,Mesa,Móveis,2,400.58
3302,2023-03-25,Pedro,Headset,Eletrônicos,1,1108.04
3303,2024-03-29,Fernanda,Cadeira,Móveis,1,3158.27
3304,2024-10-28,Pedro,Cadeira,Móveis,4,189.97
3305,2024-09-20,Juliana,Notebook,Eletrônicos,2,2981.63
3306,2024-05-28,Pedro,Headset,Eletrônicos,3,4786.41
3307,2024-08-27,Maria,Mesa,Móveis,2,3985.73
3308,2024-11-08,Carlos,Monitor,Eletrônicos,4,1760.71
3309,2024-01-22,Juliana,Mesa,Móveis,1,734.13
3310,2023-12-16,Juliana,Teclado,Eletrônicos,1,2352.07
3311,2023-10-23,João,Mesa,Móveis,2,1995.1
3312,2023-09-15,Pedro,Headset,Eletrônicos,2,4860.08
3313,2023-03-22,Pedro,Headset,Eletrônicos,2,4949.85
3314,2023-09-25,Pedro,Notebook,Eletrônicos,2,2082.39
3315,2024-02-23,Ana,Teclado,Eletrônicos,3,786.48
3316,2023-08-23,Pedro,Mouse,Eletrônicos,3,4557.52
3317,2023-11-07,Juliana,Teclado,Eletrônicos,3,3978.03
3318,2023-12-23,João,Mouse,Eletrônicos,3,2580.81
3319,2023-08-01,Fernanda,Monitor,Eletrônicos,4,1858.51
3320,2024-07-27,Fernanda,Teclado,Eletrônicos,1,2268.42
3321,2023-02-18,Pedro,Cadeira,Móveis,1,4514.31
3322,2023-05-07,João,Monitor,Eletrônicos,4,963.99
3323,2023-08-11,Maria,Mouse,Eletrônicos,4,4043.58
3324,2023-10-06,Fernanda,Notebook,Eletrônicos,3,140.04
3325,2024-02-12,Juliana,Monitor,Eletrônicos,2,4606.83
3326,2024-05-19,Carlos,Monitor,Eletrônicos,1,2526.47
3327,2023-10-21,Ana,Monitor,Eletrônicos,4,1172.4
3328,2023-10-04,João,Mouse,Eletrônicos,2,64.14
3329,2024-03-13,Fernanda,Mouse,Eletrônicos,3,2819.76
3330,2023-04-17,Fernanda,Teclado,Eletrônicos,4,1260.21
3331,2024-10-19,Lucas,Cadeira,Móveis,1,3174.76
3332,2024-02-24,Maria,Monitor,Eletrônicos,1,1441.79
3333,2024-09-02,Carlos,Teclado,Eletrônicos,1,485.72
3334,2024-03-04,Carlos,Teclado,Eletrônicos,4,2550.01
3335,2024-01-10,Carlos,Cadeira,Móveis,1,2844.2
3336,2023-03-14,Juliana,Teclado,Eletrônicos,3,2290.32
3337,2024-09-25,João,Cadeira,Móveis,1,2317.28
3338,2023-01-30,Maria,Notebook,Eletrônicos,3,2968.77
3339,2023-07-07,Pedro,Cadeira,Móveis,1,2655.45
3340,2023-12-30,Lucas,Mesa,Móveis,3,706.21
3341,2024-03-26,Maria,Cadeira,Móveis,4,1025.57
3342,2023-07-14,Maria,Cadeira,Móveis,3,751.87
3343,2023-06-05,Fernanda,Headset,Eletrônicos,4,3481.81
3344,2023-06-21,Maria,Mesa,Móveis,2,2666.56
3345,2023-02-10,João,Cadeira,Móveis,3,2177.78
3346,2023-03-04,Lucas,Mouse,Eletrônicos,4,4001.78
3347,2023-01-23,João,Headset,Eletrônicos,2,1662.68
3348,2023-12-26,Lucas,Teclado,Eletrônicos,1,2862.13
3349,2023-03-16,Lucas,Teclado,Eletrônicos,2,418.32
3350,2024-07-13,Fernanda,Notebook,Eletrônicos,3,3734.8
3351,2024-11-02,João,Notebook,Eletrônicos,2,3491.2
3352,2023-04-28,Lucas,Mesa,Móveis,1,4021.78
3353,2024-09-03,Maria,Mouse,Eletrônicos,2,4428.16
3354,2024-01-15,João,Notebook,Eletrônicos,3,3802.24
3355,2024-11-09,Lucas,Teclado,Eletrônicos,3,4230.22
3356,2023-10-17,Juliana,Notebook,Eletrônicos,4,1760.99
3357,2024-03-15,Carlos,Notebook,Eletrônicos,1,1749.52
3358,2024-10-29,João,Cadeira,Móveis,1,4724.29
3359,2023-01-07,Fernanda,Notebook,Eletrônicos,2,4577.14
3360,2023-07-15,Juliana,Mesa,Móveis,1,2765.06
3361,2024-02-25,Juliana,Teclado,Eletrônicos,3,1864.47
3362,2024-07-21,Ana,Mesa,Móveis,2,4336.71
3363,2023-07-12,João,Headset,Eletrônicos,4,1650.89
3364,2024-07-12,Juliana,Mesa,Móveis,2,810.49
3365,2023-05-28,João,Monitor,Eletrônicos,2,3215.49
3366,2024-10-30,João,Mouse,Eletrônicos,4,260.98
3367,2023-07-21,Lucas,Headset,Eletrônicos,2,1926.55
3368,2024-03-19,João,Headset,Eletrônicos,1,4047.94
3369,2024-02-23,Ana,Monitor,Eletrônicos,2,1511.32
3370,2024-03-02,Pedro,Monitor,Eletrônicos,2,4660.01
3371,2024-04-23,João,Cadeira,Móveis,2,4781.33
3372,2024-04-19,Carlos,Mesa,Móveis,3,4088.29
3373,2023-05-06,Ana,Mouse,Eletrônicos,3,4938.83
3374,2024-01-30,Pedro,Teclado,Eletrônicos,1,2677.28
3375,2024-07-29,Lucas,Teclado,Eletrônicos,4,2867.54
3376,2023-11-21,João,Mouse,Eletrônicos,3,4189.03
3377,2024-01-27,Pedro,Headset,Eletrônicos,3,2489.39
3378,2024-11-18,Carlos,Mesa,Móveis,1,2063.26
3379,2024-09-19,Ana,Mesa,Móveis,1,3093.03
3380,2024-03-15,Ana,Cadeira,Móveis,4,3305.41
3381,2023-07-23,Lucas,Cadeira,Móveis,2,3766.93
3382,2024-04-30,Lucas,Monitor,Eletrônicos,2,3357.59
3383,2023-01-31,Lucas,Teclado,Eletrônicos,4,3741.32
3384,2024-01-23,Pedro,Cadeira,Móveis,4,3389.07
3385,2024-09-16,João,Mouse,Eletrônicos,4,2428.2
3386,2024-03-09,Maria,Teclado,Eletrônicos,1,717.93
3387,2024-01-11,Juliana,Headset,Eletrônicos,2,3937.94
3388,2023-12-10,Ana,Headset,Eletrônicos,4,202.36
3389,2024-03-18,Maria,Mesa,Móveis,4,4962.88
3390,2024-08-01,Fernanda,Teclado,Eletrônicos,2,4150.87
3391,2023-03-16,Ana,Notebook,Eletrônicos,2,3371.01
3392,2024-07-10,Juliana,Teclado,Eletrônicos,1,4834.7
3393,2024-10-27,Lucas,Cadeira,Móveis,3,3081.73
3394,2023-06-04,Juliana,Mouse,Eletrônicos,3,329.34
3395,2024-03-05,João,Mesa,Móveis,1,2818.94
3396,2023-12-29,João,Mesa,Móveis,1,1422.16
3397,2024-03-23,Ana,Cadeira,Móveis,2,1878.91
3398,2023-08-22,Pedro,Cadeira,Móveis,1,2324.95
3399,2024-07-16,Fernanda,Cadeira,Móveis,1,3884.27
3400,2023-09-19,Juliana,Notebook,Eletrônicos,4,2539.5
3401,2023-05-05,Lucas,Mouse,Eletrônicos,1,2399.67
3402,2023-09-02,João,Notebook,Eletrônicos,1,1544.76
3403,2024-06-25,Fernanda,Cadeira,Móveis,4,2722.37
3404,2024-04-29,Fernanda,Mouse,Eletrônicos,2,1279.53
3405,2023-05-02,João,Headset,Eletrônicos,2,1341.92
3406,2023-05-05,Carlos,Headset,Eletrônicos,1,3798.43
3407,2024-07-02,Juliana,Cadeira,Móveis,1,1745.61
3408,2023-06-19,Fernanda,Mouse,Eletrônicos,3,304.43
3409,2023-05-04,João,Mesa,Móveis,4,1751.2
3410,2023-02-04,Carlos,Notebook,Eletrônicos,3,3210.93
3411,2023-03-28,João,Monitor,Eletrônicos,1,4079.23
3412,2024-10-07,João,Cadeira,Móveis,3,4811.59
3413,2024-12-08,Fernanda,Cadeira,Móveis,3,3743.79
3414,2023-07-20,Pedro,Teclado,Eletrônicos,2,2172.82
3415,2024-01-04,Pedro,Monitor,Eletrônicos,4,1530.64
3416,2023-03-18,Lucas,Mesa,Móveis,2,691.67
3417,2023-02-28,Juliana,Cadeira,Móveis,2,3157.05
3418,2024-03-06,João,Notebook,Eletrônicos,3,2573.92
3419,2024-09-29,Juliana,Mesa,Móveis,4,3404.62
3420,2024-05-14,Lucas,Cadeira,Móveis,1,1223.81
3421,2023-04-19,Lucas,Notebook,Eletrônicos,4,1652.04
3422,2023-10-05,Lucas,Teclado,Eletrônicos,2,1495.87
3423,2023-03-09,Lucas,Teclado,Eletrônicos,3,3998.38
3424,2023-03-10,Ana,Headset,Eletrônicos,1,897.59
3425,2023-06-14,Fernanda,Notebook,Eletrônicos,2,3061.94
3426,2024-05-03,Fernanda,Mesa,Móveis,3,304.21
3427,2023-11-01,Ana,Notebook,Eletrônicos,2,2770.16
3428,2024-11-04,João,Monitor,Eletrônicos,3,366.37
3429,2023-12-31,Ana,Notebook,Eletrônicos,4,920.59
3430,2024-01-14,João,Teclado,Eletrônicos,2,609.48
3431,2023-12-09,Pedro,Teclado,Eletrônicos,4,1766.29
3432,2024-07-07,Fernanda,Teclado,Eletrônicos,4,1751.47
3433,2023-12-20,Maria,Monitor,Eletrônicos,3,4140.78
3434,2024-02-20,Carlos,Cadeira,Móveis,1,1167.15
3435,2023-04-19,Fernanda,Headset,Eletrônicos,4,477.61
3436,2024-07-16,Ana,Monitor,Eletrônicos,2,3037.38
3437,2024-05-11,Ana,Cadeira,Móveis,2,3452.88
3438,2023-12-07,Pedro,Monitor,Eletrônicos,3,1509.38
3439,2024-01-18,Ana,Mouse,Eletrônicos,4,3033.93
3440,2024-06-16,João,Cadeira,Móveis,1,3891.48
3441,2023-10-27,João,Mesa,Móveis,1,1770.39
3442,2023-05-19,Maria,Mesa,Móveis,2,2650.5
3443,2023-12-25,Maria,Headset,Eletrônicos,3,775.83
3444,2024-05-13,Fernanda,Teclado,Eletrônicos,4,167.05
3445,2024-01-20,Maria,Monitor,Eletrônicos,2,4907.77
3446,2024-08-26,João,Notebook,Eletrônicos,3,1533.67
3447,2023-10-07,Juliana,Teclado,Eletrônicos,1,1430.57
3448,2024-09-28,Lucas,Headset,Eletrônicos,2,4867.56
3449,2024-04-27,Lucas,Notebook,Eletrônicos,3,3654.76
3450,2023-04-21,Maria,Monitor,Eletrônicos,1,2947.22
3451,2023-05-19,Maria,Teclado,Eletrônicos,3,3511.65
3452,2024-03-10,João,Teclado,Eletrônicos,2,3564.14
3453,2024-05-23,Pedro,Mesa,Móveis,4,3828.51
3454,2023-09-30,Fernanda,Notebook,Eletrônicos,3,382.59
3455,2023-04-09,Ana,Mouse,Eletrônicos,4,2093.52
3456,2023-04-14,Fernanda,Mouse,Eletrônicos,2,1510.9
3457,2023-08-02,Carlos,Teclado,Eletrônicos,1,399.32
3458,2024-10-25,Lucas,Monitor,Eletrônicos,3,2092.37
3459,2023-06-14,Juliana,Teclado,Eletrônicos,1,3100.06
3460,2024-06-03,Lucas,Headset,Eletrônicos,4,933.56
3461,2023-10-11,João,Mesa,Móveis,4,1559.88
3462,2024-05-31,Fernanda,Headset,Eletrônicos,1,3213.9
3463,2024-10-18,Juliana,Notebook,Eletrônicos,2,2917.66
3464,2024-09-04,João,Headset,Eletrônicos,4,4350.49
3465,2023-06-13,Carlos,Teclado,Eletrônicos,2,3966.59
3466,2024-10-20,Juliana,Headset,Eletrônicos,1,4829.77
3467,2023-03-05,Fernanda,Monitor,Eletrônicos,2,3006.11
3468,2023-04-01,Juliana,Mouse,Eletrônicos,4,3507.41
3469,2023-04-27,Carlos,Notebook,Eletrônicos,1,4309.51
3470,2023-09-24,Maria,Teclado,Eletrônicos,2,4207.96
3471,2024-11-15,Fernanda,Notebook,Eletrônicos,2,3607.67
3472,2024-07-12,Carlos,Mesa,Móveis,3,2526.27
3473,2023-05-20,Ana,Headset,Eletrônicos,4,1402.37
3474,2023-09-03,Ana,Mouse,Eletrônicos,3,4392.22
3475,2024-10-22,Lucas,Monitor,Eletrônicos,2,3894.44
3476,2024-01-30,Ana,Notebook,Eletrônicos,4,4197.64
3477,2024-05-01,Fernanda,Mouse,Eletrônicos,1,746.91
3478,2024-04-20,Ana,Headset,Eletrônicos,1,1608.32
3479,2024-05-31,Ana,Teclado,Eletrônicos,1,2153.18
3480,2023-07-03,Juliana,Monitor,Eletrônicos,2,4199.84
3481,2023-01-20,Maria,Monitor,Eletrônicos,2,4469.79
3482,2024-07-11,Lucas,Cadeira,Móveis,1,1460.22
3483,2024-06-07,João,Notebook,Eletrônicos,3,3447.82
3484,2024-08-04,Lucas,Mouse,Eletrônicos,3,435.18
3485,2024-06-12,Lucas,Notebook,Eletrônicos,4,2077.39
3486,2023-05-27,Lucas,Teclado,Eletrônicos,4,2459.01
3487,2024-10-27,Carlos,Teclado,Eletrônicos,1,3839.88
3488,2023-10-31,João,Headset,Eletrônicos,2,4465.26
3489,2024-09-11,Carlos,Monitor,Eletrônicos,2,1719.55
3490,2024-08-04,Maria,Monitor,Eletrônicos,4,2662.31
3491,2024-11-25,Maria,Mouse,Eletrônicos,1,3254.87
3492,2023-08-16,Pedro,Mesa,Móveis,4,1677.0
3493,2023-04-12,Pedro,Notebook,Eletrônicos,3,4928.41
3494,2024-08-09,Juliana,Notebook,Eletrônicos,1,4385.08
3495,2024-02-21,Maria,Teclado,Eletrônicos,1,1517.19
3496,2023-08-04,Maria,Notebook,Eletrônicos,1,2564.33
3497,2024-02-11,Carlos,Mouse,Eletrônicos,3,1192.66
3498,2024-02-03,Juliana,Cadeira,Móveis,1,2596.79
3499,2024-12-15,Maria,Monitor,Eletrônicos,4,3432.5
3500,2024-12-04,Fernanda,Teclado,Eletrônicos,3,473.33
3501,2024-05-13,João,Monitor,Eletrônicos,2,4357.08
3502,2024-04-09,Carlos,Monitor,Eletrônicos,4,2989.04
3503,2024-11-21,Maria,Monitor,Eletrônicos,4,4948.53
3504,2024-12-31,Carlos,Cadeira,Móveis,4,176.68
3505,2023-03-23,Carlos,Notebook,Eletrônicos,3,4165.92
3506,2024-08-26,Ana,Mesa,Móveis,4,3970.22
3507,2024-11-17,Juliana,Monitor,Eletrônicos,3,707.62
3508,2023-12-31,Pedro,Mouse,Eletrônicos,1,1709.76
3509,2023-06-12,Juliana,Monitor,Eletrônicos,2,4429.74
3510,2023-02-17,Carlos,Monitor,Eletrônicos,1,2616.35
3511,2024-05-25,Juliana,Notebook,Eletrônicos,4,2036.34
3512,2023-11-25,Lucas,Headset,Eletrônicos,3,4532.21
3513,2023-04-26,Fernanda,Mouse,Eletrônicos,3,512.06
3514,2023-12-03,Fernanda,Notebook,Eletrônicos,1,2391.96
3515,2023-05-27,Carlos,Monitor,Eletrônicos,4,3279.25
3516,2024-07-28,Lucas,Headset,Eletrônicos,2,3062.28
3517,2023-11-19,Fernanda,Notebook,Eletrônicos,3,1358.17
3518,2024-03-18,Ana,Notebook,Eletrônicos,3,2838.4
3519,2023-01-13,Maria,Teclado,Eletrônicos,4,3557.38
3520,2024-05-08,Carlos,Cadeira,Móveis,3,2945.18
3521,2024-12-01,Ana,Headset,Eletrônicos,4,3438.09
3522,2023-10-14,Juliana,Mesa,Móveis,4,1317.59
3523,2024-12-20,João,Headset,Eletrônicos,2,4172.6
3524,2023-04-24,Juliana,Cadeira,Móveis,4,2275.96
3525,2024-04-24,Ana,Cadeira,Móveis,1,4936.76
3526,2023-01-22,Pedro,Mouse,Eletrônicos,2,165.26
3527,2023-12-15,Pedro,Teclado,Eletrônicos,4,1932.56
3528,2024-12-26,Maria,Teclado,Eletrônicos,4,943.35
3529,2024-11-13,Juliana,Notebook,Eletrônicos,2,2800.27
3530,2024-07-19,Lucas,Cadeira,Móveis,3,1253.87
3531,2023-11-16,Maria,Headset,Eletrônicos,2,3700.52
3532,2023-05-06,Fernanda,Mesa,Móveis,3,4415.24
3533,2023-10-04,Lucas,Mouse,Eletrônicos,2,1093.88
3534,2023-07-23,Lucas,Headset,Eletrônicos,2,845.35
3535,2023-07-13,Lucas,Teclado,Eletrônicos,1,4383.02
3536,2024-11-11,Lucas,Notebook,Eletrônicos,2,1838.3
3537,2024-10-25,Pedro,Mesa,Móveis,1,2201.19
